"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2018-03-09",0,FALSE,"972049529255100416",FALSE,NA,NA,NA,NA,NA,0,FALSE,"whg_info","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Having trouble getting a used car? We offer flexible finance deals to suit all budgets. Simply give us a call on 01… https://t.co/clPV51ZUFM",TRUE
"2018-03-09",0,FALSE,"972048822040977408",TRUE,NA,NA,NA,NA,NA,1,FALSE,"ThatBestWedding","<a href=""http://bradfordian.com"" rel=""nofollow"">Wedding Bot</a>","RT @YLSboutique: #reloved #bridal #bride #gown #wedding #boutique #designer #marriage #yourlittlesecret #preloved #budget #bridetobe #yesto…",FALSE
"2018-03-09",0,FALSE,"972048438702624768",FALSE,NA,NA,NA,NA,NA,1,FALSE,"YLSboutique","<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","#reloved #bridal #bride #gown #wedding #boutique #designer #marriage #yourlittlesecret #preloved #budget #bridetobe… https://t.co/KjksG4XQPs",TRUE
"2018-03-09",0,FALSE,"972046710842142720",FALSE,NA,NA,"972046706966544384","Jackacedotin","403876754",0,FALSE,"Jackacedotin","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#BoxOffice, #Budget And #Predictions Of #SonuKeTituKiSweety With #Hit / #Flop, #Posters, #Cast &amp; #Story
https://t.co/c7Po25IOPy",FALSE
"2018-03-09",0,FALSE,"972045104373551104",FALSE,NA,NA,NA,NA,NA,0,FALSE,"thongkh","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Over 40 #Budget #Android Devices Found To Ship With #Malware Pre-Installed https://t.co/cBtWBFEnZt",FALSE
"2018-03-09",1,FALSE,"972042947267981312",FALSE,NA,NA,NA,NA,NA,0,FALSE,"StepinnHotel","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Serviced Apartments on budget for an undisturbed vacation with your family.
https://t.co/cYfdB9tZqD.
#StepinnHotels… https://t.co/fo5bf6fDme",TRUE
"2018-03-09",0,FALSE,"972042546124910592",FALSE,NA,NA,NA,NA,NA,0,FALSE,"OfficialRK7","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","To all Writers...Kindly Follow your mind, As Bollywood works on Budget.
#writerslife #writers #screenplay #scenes… https://t.co/V0yr8xUeyP",TRUE
"2018-03-09",0,FALSE,"972042203336855552",TRUE,NA,NA,NA,NA,NA,1,FALSE,"i_am_krisna","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WIONews: The two parties, #BJP &amp; #TDP have been locked in a bitter battle ever since the Union #budget was announced. Here is why.
http…",FALSE
"2018-03-09",1,FALSE,"972041820724191232",FALSE,NA,NA,NA,NA,NA,0,FALSE,"IDSAIndia","<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","Defence Budget under stress: Can 2018-19 be the catalyst for change?
by Group Captain Vinay Kaushal… https://t.co/xzHjBd55Tm",TRUE
"2018-03-09",0,FALSE,"972040993313820672",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Cash_Crone","<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","When the freezer doo https://t.co/dARPBNdpG1 #beliefs #budget #cash #debt #finances #food #money #moneyblueprint #muffinsamydacyczyn #soup",FALSE
"2018-03-09",1,FALSE,"972039288261980160",FALSE,NA,NA,NA,NA,NA,1,FALSE,"WIONews","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The two parties, #BJP &amp; #TDP have been locked in a bitter battle ever since the Union #budget was announced. Here i… https://t.co/nUMeZILfAR",TRUE
"2018-03-09",0,FALSE,"972039132468752384",TRUE,NA,NA,NA,NA,NA,2,FALSE,"Saurabhjr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @makhaik: #HimachalBudget2018 : For a #Budget outlay of Rs 41440 Cr, #Himachal to raise Rs 11,039.6 Cr (26.64%) of loans in 2018-19  to…",FALSE
"2018-03-09",0,FALSE,"972038478421639168",TRUE,NA,NA,NA,NA,NA,19,FALSE,"MilWivesSaving","<a href=""https://www.pushbe.com"" rel=""nofollow"">Our Scheduling App</a>","RT @QuirkyHomemaker: Do you take advantage of all that your library has to offer? Here's why the Cuyahoga County Public Library rocks! http…",FALSE
"2018-03-09",0,FALSE,"972038358758195200",TRUE,NA,NA,NA,NA,NA,3,FALSE,"vermf","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NewHorizonOrg: Did you know that $23,543 is the average amount of credit card debt people who file bankruptcy have.""3 Easy Financial Mi…",FALSE
"2018-03-09",0,FALSE,"972038343080005632",FALSE,NA,NA,NA,NA,NA,0,FALSE,"smartgeartravel","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","How to travel in #Panama on a #budget and where to stay and eat.

https://t.co/GBUgPypXMO",FALSE
"2018-03-09",0,FALSE,"972038104398868480",FALSE,NA,NA,NA,NA,NA,0,FALSE,"KABOOMworks","<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","Business networking at its best at the home of LUFC on Thurs 12 April 2018.
https://t.co/7BdyTcCjEK 
#investing… https://t.co/szmyf3FT2e",TRUE
"2018-03-09",1,FALSE,"972038056453779456",FALSE,NA,NA,NA,NA,NA,0,FALSE,"TradinTraveler","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Expat Life: The Cost of Living in Thailand https://t.co/GrGyEu05JP #expats #costofliving #budget",FALSE
"2018-03-09",3,FALSE,"972037437059776512",FALSE,NA,NA,NA,NA,NA,2,FALSE,"makhaik","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#HimachalBudget2018 : For a #Budget outlay of Rs 41440 Cr, #Himachal to raise Rs 11,039.6 Cr (26.64%) of loans in 2… https://t.co/Izh52zhpMm",TRUE
